"","GaussianCurvature","PialVol","WhiteVol","Session","SUBJ","hemi","ROI","AvgThickness","logAvgThickness","TotalArea","logTotalArea","ExposedArea","logExposedArea","WhiteSurfArea","logWhiteSurfArea","GMvolume","localGI","k","K","S","I","Knorm","Snorm","Inorm","c","TotalArea_corrected","ExposedArea_corrected","localGI_corrected","logTotalArea_corrected","logExposedArea_corrected","k_corrected","K_corrected","I_corrected","S_corrected"
"1",0,0,0,"1","SUBJ081","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0,0,0,"1","SUBJ081","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",0,0,0,"1","SUBJ081","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0,0,0,"1","SUBJ081","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",0,0,0,"1","SUBJ081","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0,0,0,"1","SUBJ081","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",0,0,0,"1","SUBJ081","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0,0,0,"1","SUBJ081","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0,0,0,"1","SUBJ082","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0,0,0,"1","SUBJ082","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0,0,0,"1","SUBJ082","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0,0,0,"1","SUBJ082","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0,0,0,"1","SUBJ139","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0,0,0,"1","SUBJ139","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0,0,0,"1","SUBJ139","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0,0,0,"1","SUBJ139","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",0,0,0,"1","SUBJ139","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0,0,0,"1","SUBJ139","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0,0,0,"1","SUBJ139","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0,0,0,"1","SUBJ139","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0,0,0,"1","SUBJ140","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0,0,0,"1","SUBJ140","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0,0,0,"1","SUBJ140","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",0,0,0,"1","SUBJ140","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0,0,0,"1","SUBJ211","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0,0,0,"1","SUBJ211","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",0,0,0,"1","SUBJ211","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",0,0,0,"1","SUBJ211","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0,0,0,"1","SUBJ212","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0,0,0,"1","SUBJ212","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",0,0,0,"1","SUBJ212","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0,0,0,"1","SUBJ212","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0,0,0,"1","SUBJ223","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0,0,0,"1","SUBJ223","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",0,0,0,"1","SUBJ223","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0,0,0,"1","SUBJ223","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0,0,0,"1","SUBJ225","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",0,0,0,"1","SUBJ225","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0,0,0,"1","SUBJ225","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0,0,0,"1","SUBJ225","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0,0,0,"2","SUBJ002","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",0,0,0,"2","SUBJ002","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0,0,0,"2","SUBJ002","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0,0,0,"2","SUBJ002","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0,0,0,"2","SUBJ002","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0,0,0,"2","SUBJ002","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",0,0,0,"2","SUBJ002","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0,0,0,"2","SUBJ002","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0,0,0,"2","SUBJ006","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0,0,0,"2","SUBJ006","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0,0,0,"2","SUBJ006","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0,0,0,"2","SUBJ006","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0,0,0,"2","SUBJ006","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0,0,0,"2","SUBJ006","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0,0,0,"2","SUBJ006","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",0,0,0,"2","SUBJ006","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0,0,0,"2","SUBJ011","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0,0,0,"2","SUBJ011","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0,0,0,"2","SUBJ011","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0,0,0,"2","SUBJ011","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",0,0,0,"2","SUBJ011","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0,0,0,"2","SUBJ011","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0,0,0,"2","SUBJ011","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0,0,0,"2","SUBJ011","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0,0,0,"2","SUBJ014","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0,0,0,"2","SUBJ014","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0,0,0,"2","SUBJ014","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0,0,0,"2","SUBJ014","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0,0,0,"2","SUBJ014","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0,0,0,"2","SUBJ014","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0,0,0,"2","SUBJ014","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0,0,0,"2","SUBJ014","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0,0,0,"2","SUBJ024","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0,0,0,"2","SUBJ024","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0,0,0,"2","SUBJ024","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0,0,0,"2","SUBJ024","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",0,0,0,"2","SUBJ024","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0,0,0,"2","SUBJ024","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0,0,0,"2","SUBJ024","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0,0,0,"2","SUBJ024","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0,0,0,"2","SUBJ025","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0,0,0,"2","SUBJ025","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0,0,0,"2","SUBJ025","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",0,0,0,"2","SUBJ025","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0,0,0,"2","SUBJ025","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0,0,0,"2","SUBJ025","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0,0,0,"2","SUBJ025","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",0,0,0,"2","SUBJ025","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0,0,0,"2","SUBJ030","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0,0,0,"2","SUBJ030","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",0,0,0,"2","SUBJ030","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",0,0,0,"2","SUBJ030","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0,0,0,"2","SUBJ030","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",0,0,0,"2","SUBJ030","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0,0,0,"2","SUBJ030","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",0,0,0,"2","SUBJ030","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0,0,0,"2","SUBJ035","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",0,0,0,"2","SUBJ035","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0,0,0,"2","SUBJ035","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0,0,0,"2","SUBJ035","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0,0,0,"2","SUBJ035","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0,0,0,"2","SUBJ035","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0,0,0,"2","SUBJ035","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0,0,0,"2","SUBJ035","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",0,0,0,"2","SUBJ039","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",0,0,0,"2","SUBJ039","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0,0,0,"2","SUBJ039","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0,0,0,"2","SUBJ039","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0,0,0,"2","SUBJ039","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",0,0,0,"2","SUBJ039","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0,0,0,"2","SUBJ039","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",0,0,0,"2","SUBJ039","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0,0,0,"2","SUBJ046","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0,0,0,"2","SUBJ046","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0,0,0,"2","SUBJ046","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",0,0,0,"2","SUBJ046","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0,0,0,"2","SUBJ046","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0,0,0,"2","SUBJ046","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",0,0,0,"2","SUBJ046","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",0,0,0,"2","SUBJ046","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0,0,0,"2","SUBJ055","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0,0,0,"2","SUBJ055","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0,0,0,"2","SUBJ055","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
