"","Sample","ROI","c"
"29249","NKI","T",3.35070933717752
"29250","NKI","O",3.77339241306608
"29251","NKI","F",1.99715137780463
"29252","NKI","P",4.33394090862451
"29253","NKI","T",3.47097591016559
"29254","NKI","O",3.20859941413364
"29255","NKI","F",2.02077483253638
"29256","NKI","P",4.75579717892133
"29257","NKI","T",3.79517398010269
"29258","NKI","O",3.14793066435219
"29259","NKI","F",1.89884008674885
"29260","NKI","P",5.04546824892004
"29261","NKI","T",3.80767198337017
"29262","NKI","O",3.24570899759522
"29263","NKI","F",1.79596825756082
"29264","NKI","P",4.78465295265736
"29265","NKI","T",3.63919868454346
"29266","NKI","O",3.54618122027193
"29267","NKI","F",1.9745582457109
"29268","NKI","P",4.94488027141261
"29269","NKI","T",3.52649831848644
"29270","NKI","O",3.39742707658617
"29271","NKI","F",1.92291529123632
"29272","NKI","P",4.99889002199859
"29273","NKI","T",3.68155850397631
"29274","NKI","O",2.87839274853827
"29275","NKI","F",2.09290859198152
"29276","NKI","P",4.12951480023236
"29277","NKI","T",3.9926493608107
"29278","NKI","O",3.23761320483848
"29279","NKI","F",1.81067036720149
"29280","NKI","P",4.41268068487525
"29281","NKI","T",3.35836629099634
"29282","NKI","O",3.44679412019288
"29283","NKI","F",1.96878888844417
"29284","NKI","P",5.84293454395785
"29285","NKI","T",4.5310271617202
"29286","NKI","O",3.10985197893022
"29287","NKI","F",1.85153399342378
"29288","NKI","P",5.22072345856803
"29289","NKI","T",3.82641669185766
"29290","NKI","O",2.62851657904726
"29291","NKI","F",1.71430835131971
"29292","NKI","P",5.25455738907803
"29293","NKI","T",3.79634012688429
"29294","NKI","O",3.06354057582987
"29295","NKI","F",1.95385481643136
"29296","NKI","P",4.81822796586645
"29297","NKI","T",4.27436023864514
"29298","NKI","O",3.27068124027393
"29299","NKI","F",1.97672891271857
"29300","NKI","P",5.16325134930125
"29301","NKI","T",4.11793006274503
"29302","NKI","O",3.17101431517011
"29303","NKI","F",1.96666223158202
"29304","NKI","P",4.7657813093064
"29305","NKI","T",3.91319197898859
"29306","NKI","O",3.19253145018973
"29307","NKI","F",1.96251159928284
"29308","NKI","P",4.7123311725132
"29309","NKI","T",4.04182233352268
"29310","NKI","O",3.38357322703016
"29311","NKI","F",1.9433094154282
"29312","NKI","P",4.89425399163251
"29313","NKI","T",4.0352212415718
"29314","NKI","O",3.26072569504799
"29315","NKI","F",1.72065679639707
"29316","NKI","P",4.73503111606876
"29317","NKI","T",4.20483387961162
"29318","NKI","O",3.13386087931859
"29319","NKI","F",1.89793787152871
"29320","NKI","P",5.31722372889284
"29321","NKI","T",3.5968901161699
"29322","NKI","O",3.45765689362311
"29323","NKI","F",1.77705900542936
"29324","NKI","P",4.40209188860038
"29325","NKI","T",3.71456232476342
"29326","NKI","O",3.02078772615982
"29327","NKI","F",1.86011346068741
"29328","NKI","P",6.54144065306921
"29329","NKI","T",4.07052853958207
"29330","NKI","O",3.23167635819086
"29331","NKI","F",1.88958522671852
"29332","NKI","P",4.82455545396798
"29333","NKI","T",4.17672652296999
"29334","NKI","O",2.9016757214915
"29335","NKI","F",1.9781146750383
"29336","NKI","P",4.58352497241471
"29337","NKI","T",3.40649531024543
"29338","NKI","O",3.36170507618817
"29339","NKI","F",1.91497817424944
"29340","NKI","P",4.69000411543877
"29341","NKI","T",4.31341112101601
"29342","NKI","O",3.20976460947641
"29343","NKI","F",1.93399266662441
"29344","NKI","P",3.91496838789352
"29345","NKI","T",4.17963214244384
"29346","NKI","O",3.35985512741298
"29347","NKI","F",2.07850967961936
"29348","NKI","P",3.91541540452505
"29349","NKI","T",3.60484318705466
"29350","NKI","O",3.28293215636169
"29351","NKI","F",1.85001491102648
"29352","NKI","P",5.43757455128847
"29353","NKI","T",4.24583196457955
"29354","NKI","O",3.62957716796542
"29355","NKI","F",1.91233731642047
"29356","NKI","P",4.29799970842824
"29357","NKI","T",3.88737945445555
"29358","NKI","O",3.02386538316075
"29359","NKI","F",1.98705320460077
"29360","NKI","P",4.64231582517764
"29361","NKI","T",3.62660200574169
"29362","NKI","O",2.99044809677717
"29363","NKI","F",1.97088453702989
"29364","NKI","P",4.39261266809556
"29365","NKI","T",3.92680882040801
"29366","NKI","O",3.21324850245195
"29367","NKI","F",1.84168859304837
"29368","NKI","P",4.43366245286242
"29369","NKI","T",4.29653415923475
"29370","NKI","O",3.14405671867882
"29371","NKI","F",1.86927269846243
"29372","NKI","P",4.44071015610083
"29373","NKI","T",3.94649618828868
"29374","NKI","O",3.36740930130394
"29375","NKI","F",1.94131490342721
"29376","NKI","P",5.26842782694422
"29377","NKI","T",3.89446504074381
"29378","NKI","O",2.82398502306893
"29379","NKI","F",1.86987514080732
"29380","NKI","P",5.50941894476987
"29381","NKI","T",3.69052055355859
"29382","NKI","O",2.66342056941851
"29383","NKI","F",1.87518304244433
"29384","NKI","P",4.45507501863548
"29385","NKI","T",3.89853813792229
"29386","NKI","O",3.19300261100608
"29387","NKI","F",1.8979870114705
"29388","NKI","P",4.41283480498352
"29389","NKI","T",3.75647591032999
"29390","NKI","O",3.12740507022117
"29391","NKI","F",2.02015340928149
"29392","NKI","P",5.16774544568289
"29393","NKI","T",3.78602735625163
"29394","NKI","O",3.38131421478248
"29395","NKI","F",1.95667671406632
"29396","NKI","P",4.3043451767115
"29397","NKI","T",3.96788073440603
"29398","NKI","O",3.43476332782544
"29399","NKI","F",2.08531128663178
"29400","NKI","P",4.08289359953603
"29401","NKI","T",3.41621411204348
"29402","NKI","O",3.19814991997418
"29403","NKI","F",1.86785793802717
"29404","NKI","P",5.17799047975346
"29405","NKI","T",3.54870642351531
"29406","NKI","O",3.06448071201524
"29407","NKI","F",2.01965029492127
"29408","NKI","P",4.92731940910283
"29409","NKI","T",3.96226665255348
"29410","NKI","O",3.0770137071047
"29411","NKI","F",1.92348384087359
"29412","NKI","P",6.25053366203962
"29413","NKI","T",3.2877779552443
"29414","NKI","O",2.89952649141114
"29415","NKI","F",1.90340394086991
"29416","NKI","P",4.70875297886134
"29417","NKI","T",3.50456595516537
"29418","NKI","O",3.24636682545477
"29419","NKI","F",1.97093641201692
"29420","NKI","P",5.31969300473101
"29421","NKI","T",3.20736689821735
"29422","NKI","O",3.31892822154541
"29423","NKI","F",1.88980350213411
"29424","NKI","P",4.93757916864454
"29425","NKI","T",3.58212398062882
"29426","NKI","O",3.70564879223242
"29427","NKI","F",2.01474521501132
"29428","NKI","P",4.78425292627458
"29429","NKI","T",3.71294968840088
"29430","NKI","O",2.92240582926158
"29431","NKI","F",1.87426608436182
"29432","NKI","P",4.36012888894673
"29433","NKI","T",3.29676734917144
"29434","NKI","O",3.11475341985434
"29435","NKI","F",1.87646053661817
"29436","NKI","P",5.2058101521398
"29437","NKI","T",4.4245446723963
"29438","NKI","O",2.71499910771781
"29439","NKI","F",1.98585693365764
"29440","NKI","P",4.85108839375284
"29441","NKI","T",4.34902576266903
"29442","NKI","O",3.27252460503149
"29443","NKI","F",2.12990691330424
"29444","NKI","P",3.38473292742043
"29445","NKI","T",3.66784569304352
"29446","NKI","O",3.251997482732
"29447","NKI","F",1.92832764038734
"29448","NKI","P",4.56679288676862
"29449","NKI","T",3.41729719460566
"29450","NKI","O",3.36404182822626
"29451","NKI","F",1.88260914788515
"29452","NKI","P",4.89435082788353
"29453","NKI","T",3.92107440287666
"29454","NKI","O",3.07063641046836
"29455","NKI","F",1.800259221701
"29456","NKI","P",4.90346583561867
"29457","NKI","T",3.92890460455645
"29458","NKI","O",3.15076954590338
"29459","NKI","F",1.83814633081585
"29460","NKI","P",5.36680616566974
"29461","NKI","T",3.86487362586529
"29462","NKI","O",2.90308531739054
"29463","NKI","F",2.03137312584981
"29464","NKI","P",4.62190449778512
"29465","NKI","T",3.37366752099066
"29466","NKI","O",3.23983740192226
"29467","NKI","F",2.0499738949638
"29468","NKI","P",4.35768472345992
"29469","NKI","T",3.46512276035033
"29470","NKI","O",3.09031956895016
"29471","NKI","F",2.01370607404353
"29472","NKI","P",4.49163239939364
"29473","NKI","T",3.88770712442141
"29474","NKI","O",3.10597135548185
"29475","NKI","F",1.95337631080129
"29476","NKI","P",4.68512902840671
"29477","NKI","T",4.34169092436294
"29478","NKI","O",3.45690379232246
"29479","NKI","F",1.88690679567984
"29480","NKI","P",4.25088567949484
"29481","NKI","T",3.85669487324494
"29482","NKI","O",2.77395951732894
"29483","NKI","F",1.91213668442877
"29484","NKI","P",4.85350185664408
"29485","NKI","T",3.90159124162981
"29486","NKI","O",3.57029500146323
"29487","NKI","F",2.0168819510185
"29488","NKI","P",4.74828533818147
"29489","NKI","T",3.67408512693845
"29490","NKI","O",3.09758495266819
"29491","NKI","F",1.87670948448507
"29492","NKI","P",4.95476842065677
"29493","NKI","T",3.67293142264376
"29494","NKI","O",3.17454314826793
"29495","NKI","F",1.99152453032712
"29496","NKI","P",4.21489138983185
"29497","NKI","T",3.90844165493076
"29498","NKI","O",3.02044076775131
"29499","NKI","F",2.01003624199495
"29500","NKI","P",4.66989093145399
"29501","NKI","T",3.33715026566638
"29502","NKI","O",3.21988139575134
"29503","NKI","F",1.99025992595714
"29504","NKI","P",4.24216102666595
"29505","NKI","T",3.53794704438856
"29506","NKI","O",3.46050493146805
"29507","NKI","F",1.95046594564254
"29508","NKI","P",3.48878239343162
"29509","NKI","T",3.74667386830948
"29510","NKI","O",3.44276592499177
"29511","NKI","F",2.11843564066986
"29512","NKI","P",4.58803083499054
"29513","NKI","T",3.94432448805673
"29514","NKI","O",2.97708093441623
"29515","NKI","F",2.07892009411468
"29516","NKI","P",4.48050070122032
"29517","NKI","T",3.70032538208069
"29518","NKI","O",3.23619872458468
"29519","NKI","F",1.82341628420036
"29520","NKI","P",4.69686179395506
"29521","NKI","T",3.61573133705289
"29522","NKI","O",3.0701958939075
"29523","NKI","F",1.90511507583415
"29524","NKI","P",5.04118580834684
"29525","NKI","T",3.75139714795272
"29526","NKI","O",3.35864037818845
"29527","NKI","F",1.89577070657677
"29528","NKI","P",4.77265297703546
"29529","NKI","T",3.96506314564756
"29530","NKI","O",3.05248271767408
"29531","NKI","F",1.92579074954046
"29532","NKI","P",4.10124051534029
"29533","NKI","T",3.97245254105795
"29534","NKI","O",3.17692720541832
"29535","NKI","F",1.91890382853677
"29536","NKI","P",4.66445975414489
"29537","NKI","T",3.43659781971977
"29538","NKI","O",3.20189756378276
"29539","NKI","F",1.91074559484812
"29540","NKI","P",4.2764614903605
"29541","NKI","T",4.03094204739112
"29542","NKI","O",3.16408464813443
"29543","NKI","F",1.97042123068969
"29544","NKI","P",4.96818118305132
"29545","NKI","T",4.42706639429932
"29546","NKI","O",2.83180606129288
"29547","NKI","F",2.03168921518851
"29548","NKI","P",4.15553377761284
"29549","NKI","T",3.88977599219907
"29550","NKI","O",3.52463940258776
"29551","NKI","F",1.94368739846622
"29552","NKI","P",4.46603536947484
"29553","NKI","T",4.14879801591101
"29554","NKI","O",3.14859008619993
"29555","NKI","F",1.87830858092606
"29556","NKI","P",4.61669741722581
"29557","NKI","T",3.56044388574866
"29558","NKI","O",3.19118399493734
"29559","NKI","F",1.9683242602382
"29560","NKI","P",4.06813667901811
"29561","NKI","T",3.92555317869764
"29562","NKI","O",3.62775906817061
"29563","NKI","F",1.98209967350861
"29564","NKI","P",5.072140278594
"29565","NKI","T",3.75984666835968
"29566","NKI","O",2.78062738171639
"29567","NKI","F",1.89701686567821
"29568","NKI","P",4.84018180159709
"29569","NKI","T",3.4940593513447
"29570","NKI","O",3.29253889273837
"29571","NKI","F",1.9318342864121
"29572","NKI","P",4.83608298750866
"29573","NKI","T",3.52123608229834
"29574","NKI","O",3.13785571831486
"29575","NKI","F",1.9375792977825
"29576","NKI","P",5.19523528197204
"29577","NKI","T",3.40803587476511
"29578","NKI","O",2.91601126917424
"29579","NKI","F",1.91763458457265
"29580","NKI","P",6.42313203963064
"29581","NKI","T",3.84367443739724
"29582","NKI","O",3.08339225636545
"29583","NKI","F",1.99891234221589
"29584","NKI","P",4.88575579362915
"29585","NKI","T",3.54636808005439
"29586","NKI","O",2.82577004384785
"29587","NKI","F",1.97113314325682
"29588","NKI","P",4.46627150697124
"29589","NKI","T",3.85328901658117
"29590","NKI","O",3.3028944800307
"29591","NKI","F",1.93913885283249
"29592","NKI","P",4.61386958499608
"29593","NKI","T",3.99165925569867
"29594","NKI","O",3.28053089717226
"29595","NKI","F",1.94174071073043
"29596","NKI","P",4.52999062918015
"29597","NKI","T",4.01027480765651
"29598","NKI","O",2.90963834909967
"29599","NKI","F",1.93783205341927
"29600","NKI","P",3.86426002821197
"29601","NKI","T",3.72970110547225
"29602","NKI","O",3.30652237383831
"29603","NKI","F",2.0874892599584
"29604","NKI","P",3.85628705755244
"29605","NKI","T",3.65780685231283
"29606","NKI","O",3.42397081682152
"29607","NKI","F",2.04965193644283
"29608","NKI","P",4.39592044050459
"29609","NKI","T",3.44000020448552
"29610","NKI","O",3.44027366490077
"29611","NKI","F",1.84893417084677
"29612","NKI","P",4.48871947484753
"29613","NKI","T",4.1898240120873
"29614","NKI","O",3.17409308045532
"29615","NKI","F",1.85876389328446
"29616","NKI","P",5.72335168450753
"29617","NKI","T",3.94024363174189
"29618","NKI","O",3.21789728049693
"29619","NKI","F",1.93838416129855
"29620","NKI","P",4.27269080043095
"29621","NKI","T",3.60415246789329
"29622","NKI","O",3.46407810708478
"29623","NKI","F",1.89758790325818
"29624","NKI","P",4.04042191328063
"29625","NKI","T",4.1107071611196
"29626","NKI","O",3.23407949515938
"29627","NKI","F",1.87481729220349
"29628","NKI","P",4.26253749454024
"29629","NKI","T",3.94617834459649
"29630","NKI","O",2.74092381392796
"29631","NKI","F",1.78371726009673
"29632","NKI","P",5.37042033417202
"29633","NKI","T",3.87648510137318
"29634","NKI","O",3.69012181961115
"29635","NKI","F",2.11017282543737
"29636","NKI","P",3.62310577350324
"29637","NKI","T",3.57024481500437
"29638","NKI","O",3.48148527425141
"29639","NKI","F",2.00117991237725
"29640","NKI","P",4.58599196404831
"29641","NKI","T",3.58630428100764
"29642","NKI","O",3.17290862730261
"29643","NKI","F",1.89031272156502
"29644","NKI","P",4.22884674433549
"29645","NKI","T",3.75508037784805
"29646","NKI","O",3.13759935311019
"29647","NKI","F",1.94253261754496
"29648","NKI","P",4.90875077354177
"29649","NKI","T",3.75173882956393
"29650","NKI","O",2.96147615773842
"29651","NKI","F",2.06251475609521
"29652","NKI","P",4.05622074896266
"29653","NKI","T",3.27112847518123
"29654","NKI","O",3.39792629524696
"29655","NKI","F",1.92672020705405
"29656","NKI","P",4.45645008252606
"29657","NKI","T",3.37770256847624
"29658","NKI","O",2.88062901622984
"29659","NKI","F",1.91265205181865
"29660","NKI","P",4.99143932668511
"29661","NKI","T",3.84864246051533
"29662","NKI","O",3.41766757108539
"29663","NKI","F",1.93025480024284
"29664","NKI","P",4.48053112761645
"29665","NKI","T",3.60831586928691
"29666","NKI","O",3.11954084609218
"29667","NKI","F",1.91252046831827
"29668","NKI","P",4.21856360052409
"29669","NKI","T",3.70511686055483
"29670","NKI","O",3.3789411888959
"29671","NKI","F",1.94324167926255
"29672","NKI","P",4.94545018927449
"29673","NKI","T",3.96467185507842
"29674","NKI","O",3.07577910215418
"29675","NKI","F",1.95382662168301
"29676","NKI","P",4.44341016505138
"29677","NKI","T",4.09020631700855
"29678","NKI","O",2.86189336673496
"29679","NKI","F",1.9228695194667
"29680","NKI","P",5.07648955119738
"29681","NKI","T",3.5362059109333
"29682","NKI","O",3.20165175545074
"29683","NKI","F",2.00682687669804
"29684","NKI","P",3.63571896733924
"29685","NKI","T",4.24751523688573
"29686","NKI","O",3.44335069852892
"29687","NKI","F",1.91438180582947
"29688","NKI","P",4.41440395868949
"29689","NKI","T",4.14594148883395
"29690","NKI","O",3.16214619086491
"29691","NKI","F",1.9380353307413
"29692","NKI","P",4.74388599755356
"29693","NKI","T",3.85634636049015
"29694","NKI","O",3.03472300680761
"29695","NKI","F",1.95800235893003
"29696","NKI","P",5.22107550346926
"29697","NKI","T",3.63839361785058
"29698","NKI","O",3.20743569934155
"29699","NKI","F",2.0270413802142
"29700","NKI","P",4.82425645215049
"29701","NKI","T",3.95217301828486
"29702","NKI","O",2.96567699973693
"29703","NKI","F",1.8392809989498
"29704","NKI","P",4.4459510720116
"29705","NKI","T",3.87257929003035
"29706","NKI","O",2.91241759927195
"29707","NKI","F",2.18503019453666
"29708","NKI","P",3.80240068878674
"29709","NKI","T",4.11786900731007
"29710","NKI","O",2.75582949278987
"29711","NKI","F",1.8239260000089
"29712","NKI","P",4.31647578366374
"29713","NKI","T",3.97101405392189
"29714","NKI","O",3.13971737110538
"29715","NKI","F",1.92621650116773
"29716","NKI","P",4.33149154477311
"29717","NKI","T",3.64992651636376
"29718","NKI","O",3.60292673873309
"29719","NKI","F",1.99242138455845
"29720","NKI","P",3.96603613946996
"29721","NKI","T",3.748081667575
"29722","NKI","O",4.00080888843099
"29723","NKI","F",1.78879515911292
"29724","NKI","P",5.56777482453542
"29725","NKI","T",3.89086433684371
"29726","NKI","O",2.81991401997411
"29727","NKI","F",1.88787566225972
"29728","NKI","P",4.27849187166986
"29729","NKI","T",3.35550686162604
"29730","NKI","O",3.12015791476303
"29731","NKI","F",1.84502410204117
"29732","NKI","P",5.37132516519809
"29733","NKI","T",3.68192006198347
"29734","NKI","O",2.5734232769303
"29735","NKI","F",1.87232937458172
"29736","NKI","P",5.7818284609898
"29737","NKI","T",4.52660198023209
"29738","NKI","O",3.18003001005143
"29739","NKI","F",1.77711585484419
"29740","NKI","P",4.8381411267813
"29741","NKI","T",4.42051437827658
"29742","NKI","O",2.87082949240046
"29743","NKI","F",1.96969530563844
"29744","NKI","P",5.08465503604672
"29745","NKI","T",3.77421073151827
"29746","NKI","O",3.18320671186778
"29747","NKI","F",2.02196357653757
"29748","NKI","P",4.63509480425603
"29749","NKI","T",3.48733251417014
"29750","NKI","O",3.38018664017131
"29751","NKI","F",1.97195251179367
"29752","NKI","P",5.37999784086131
"29753","NKI","T",3.72142151910967
"29754","NKI","O",3.41431195383081
"29755","NKI","F",1.91583319093876
"29756","NKI","P",4.4459881589709
"29757","NKI","T",4.05657691061725
"29758","NKI","O",3.25343984907739
"29759","NKI","F",1.86922689695846
"29760","NKI","P",5.73270366545704
"29761","NKI","T",3.94936647774122
"29762","NKI","O",3.16597509444069
"29763","NKI","F",1.80831912372719
"29764","NKI","P",5.03916987233351
"29765","NKI","T",3.79465650296642
"29766","NKI","O",3.27717529180989
"29767","NKI","F",2.00518733056586
"29768","NKI","P",4.81412553425946
"29769","NKI","T",4.08304099725868
"29770","NKI","O",3.08705239955767
"29771","NKI","F",1.79947585131085
"29772","NKI","P",5.36508973436086
"29773","NKI","T",3.48898561727474
"29774","NKI","O",2.98226352141424
"29775","NKI","F",1.96574449230949
"29776","NKI","P",5.93588311341529
"29777","NKI","T",4.19963496615415
"29778","NKI","O",2.87910968257092
"29779","NKI","F",1.98853571064965
"29780","NKI","P",4.23487043185314
"29781","NKI","T",3.63787525442503
"29782","NKI","O",3.22489043880067
"29783","NKI","F",1.92724048950635
"29784","NKI","P",4.88150182850719
"29785","NKI","T",4.01526469746874
"29786","NKI","O",3.31459481937833
"29787","NKI","F",1.93662837426471
"29788","NKI","P",4.39237096418732
"29789","NKI","T",4.21260273261551
"29790","NKI","O",2.83503160803316
"29791","NKI","F",1.80548779136599
"29792","NKI","P",5.65153915443107
"29793","NKI","T",4.29501282794161
"29794","NKI","O",2.81921267986061
"29795","NKI","F",1.8549498604246
"29796","NKI","P",4.98698894804739
"29797","NKI","T",3.84948656532091
"29798","NKI","O",3.3178743259562
"29799","NKI","F",2.0175523498364
"29800","NKI","P",4.63008382370192
"29801","NKI","T",4.18342118434141
"29802","NKI","O",3.30535253486484
"29803","NKI","F",1.95385564991085
"29804","NKI","P",4.42014568467198
"29805","NKI","T",3.72932782313696
"29806","NKI","O",3.41135002834163
"29807","NKI","F",1.93851339523927
"29808","NKI","P",3.9625663280739
"29809","NKI","T",3.86391540751975
"29810","NKI","O",2.91289481368581
"29811","NKI","F",1.83708349447761
"29812","NKI","P",4.66683942897963
"29813","NKI","T",3.88567258590529
"29814","NKI","O",2.86823879274935
"29815","NKI","F",2.00905809997963
"29816","NKI","P",5.02052892650135
"29817","NKI","T",3.5614025418477
"29818","NKI","O",3.33080664995078
"29819","NKI","F",1.89516863162619
"29820","NKI","P",4.82615773130573
"29821","NKI","T",4.24052490802127
"29822","NKI","O",3.27775909961101
"29823","NKI","F",1.93582936198745
"29824","NKI","P",4.62245546656139
"29825","NKI","T",3.99255355736237
"29826","NKI","O",3.01522353041678
"29827","NKI","F",1.83806354238423
"29828","NKI","P",4.62426748644232
"29829","NKI","T",4.56711848236678
"29830","NKI","O",3.28159308899163
"29831","NKI","F",1.9388465820418
"29832","NKI","P",5.14887585666035
"29833","NKI","T",3.17821120986201
"29834","NKI","O",3.02759247570613
"29835","NKI","F",1.99814828178639
"29836","NKI","P",4.73766839440094
"29837","NKI","T",3.80544653112184
"29838","NKI","O",3.28125884594044
"29839","NKI","F",1.93643799948956
"29840","NKI","P",3.89675339346945
"29841","NKI","T",4.07396017525499
"29842","NKI","O",2.89544876277167
"29843","NKI","F",1.99721462187952
"29844","NKI","P",4.06545165152202
"29845","NKI","T",4.09074077091123
"29846","NKI","O",3.05912940965067
"29847","NKI","F",2.01969559742707
"29848","NKI","P",4.67342687021626
"29849","NKI","T",3.51120964913918
"29850","NKI","O",3.12869337682012
"29851","NKI","F",1.80081948113554
"29852","NKI","P",5.33740634951876
"29853","NKI","T",3.50478699948404
"29854","NKI","O",3.26213618630012
"29855","NKI","F",2.02808967884406
"29856","NKI","P",4.46634616646917
"29857","NKI","T",3.75176252948138
"29858","NKI","O",3.56161392876889
"29859","NKI","F",1.9123330798929
"29860","NKI","P",4.53084319527338
"29861","NKI","T",3.97728564900094
"29862","NKI","O",3.12998520987234
"29863","NKI","F",2.17461206498801
"29864","NKI","P",4.0404949313501
"29865","NKI","T",3.62972208848466
"29866","NKI","O",3.82653251766576
"29867","NKI","F",1.81347702325733
"29868","NKI","P",4.38679599042401
"29869","NKI","T",3.55135114806541
"29870","NKI","O",3.25645835445395
"29871","NKI","F",1.99527809469427
"29872","NKI","P",4.68326153702019
"29873","NKI","T",3.43064499610528
"29874","NKI","O",3.42999418212799
"29875","NKI","F",1.9661926289023
"29876","NKI","P",3.71210615371724
"29877","NKI","T",3.46890168645353
"29878","NKI","O",4.00354037604685
"29879","NKI","F",1.78326208209237
"29880","NKI","P",5.70143808094086
"29881","NKI","T",4.16883178287659
"29882","NKI","O",2.47632335390748
"29883","NKI","F",2.04223434884113
"29884","NKI","P",4.45561984599917
"29885","NKI","T",3.48971807470812
"29886","NKI","O",3.40537251652638
"29887","NKI","F",2.09338019165399
"29888","NKI","P",3.4175760168064
"29889","NKI","T",3.65112053341594
"29890","NKI","O",3.13940543016762
"29891","NKI","F",1.93950824277788
"29892","NKI","P",4.81874093258499
"29893","NKI","T",3.65010968477447
"29894","NKI","O",2.82444406380407
"29895","NKI","F",1.903239943685
"29896","NKI","P",4.39048410313906
"29897","NKI","T",3.49034797689873
"29898","NKI","O",2.85533982973456
"29899","NKI","F",2.04240633233556
"29900","NKI","P",3.68971301321516
"29901","NKI","T",3.78978488219634
"29902","NKI","O",3.55082302391063
"29903","NKI","F",2.08089334042773
"29904","NKI","P",4.06047795356483
"29905","NKI","T",3.57343898136504
"29906","NKI","O",3.71575260683866
"29907","NKI","F",2.01323589041562
"29908","NKI","P",4.94915259375174
"29909","NKI","T",3.79424559048479
"29910","NKI","O",3.11658341938901
"29911","NKI","F",1.93160637062354
"29912","NKI","P",4.3608072579408
"29913","NKI","T",3.84169496905623
"29914","NKI","O",2.7675245158813
"29915","NKI","F",2.09219825348915
"29916","NKI","P",4.60178201709883
"29917","NKI","T",3.55196422948675
"29918","NKI","O",3.3865170002569
"29919","NKI","F",1.90505798227182
"29920","NKI","P",4.06677846177441
"29921","NKI","T",3.40507909807104
"29922","NKI","O",3.58039783764113
"29923","NKI","F",2.0685844474198
"29924","NKI","P",4.15320769937686
"29925","NKI","T",3.46297226120807
"29926","NKI","O",3.13462475190375
"29927","NKI","F",1.92471747211917
"29928","NKI","P",5.28996551133659
"29929","NKI","T",3.68261524378986
"29930","NKI","O",3.04692542509778
"29931","NKI","F",1.89303646084509
"29932","NKI","P",4.49196350708253
"29933","NKI","T",3.94660932962285
"29934","NKI","O",2.90207823160197
"29935","NKI","F",1.86746924239085
"29936","NKI","P",4.73607567722194
"29937","NKI","T",3.5302891456002
"29938","NKI","O",3.56509691918397
"29939","NKI","F",1.86292419497107
"29940","NKI","P",4.05943986887518
"29941","NKI","T",3.67572850490703
"29942","NKI","O",3.70485526006643
"29943","NKI","F",1.89229094280296
"29944","NKI","P",4.70452183034955
"29945","NKI","T",3.70595830179918
"29946","NKI","O",3.13214309962353
"29947","NKI","F",2.03085242608066
"29948","NKI","P",4.15483339777144
"29949","NKI","T",3.94887069258665
"29950","NKI","O",3.35694030504027
"29951","NKI","F",1.82669028991529
"29952","NKI","P",4.42006828934146
"29953","NKI","T",3.5794906482461
"29954","NKI","O",3.23556664763348
"29955","NKI","F",1.89916493108904
"29956","NKI","P",4.98856038125088
"29957","NKI","T",3.93410029828087
"29958","NKI","O",2.94759722650831
"29959","NKI","F",1.89385956182204
"29960","NKI","P",4.93928365282487
"29961","NKI","T",3.5489684224347
"29962","NKI","O",2.87890478582148
"29963","NKI","F",1.89409061908723
"29964","NKI","P",4.76999685209029
"29965","NKI","T",3.58134398204874
"29966","NKI","O",3.17116058333677
"29967","NKI","F",1.97914517257933
"29968","NKI","P",3.95946101222205
"29969","NKI","T",3.82457265411218
"29970","NKI","O",3.58327592021069
"29971","NKI","F",1.89155670324933
"29972","NKI","P",5.53071195060614
"29973","NKI","T",3.6029865437014
"29974","NKI","O",3.28295347320017
"29975","NKI","F",2.08320608760647
"29976","NKI","P",4.86613515771598
"29977","NKI","T",3.42117096486746
"29978","NKI","O",3.74549010966559
"29979","NKI","F",1.95634750637141
"29980","NKI","P",5.08902825956242
"29981","NKI","T",3.72497965685997
"29982","NKI","O",3.20036899236591
"29983","NKI","F",1.99373905741568
"29984","NKI","P",4.66535044185428
"29985","NKI","T",3.71707841812274
"29986","NKI","O",3.2521878876285
"29987","NKI","F",1.83482832290232
"29988","NKI","P",3.94632110121756
"29989","NKI","T",3.72818822072113
"29990","NKI","O",3.21613582351745
"29991","NKI","F",1.97221455412181
"29992","NKI","P",4.13990577239809
"29993","NKI","T",3.5502510418528
"29994","NKI","O",3.28426791737115
"29995","NKI","F",1.72194605022134
"29996","NKI","P",6.66883802487871
"29997","NKI","T",3.51616364053798
"29998","NKI","O",2.66578566493572
"29999","NKI","F",1.83644797678992
"30000","NKI","P",4.77884984314034
"30001","NKI","T",3.93041904761829
"30002","NKI","O",2.78024973224271
"30003","NKI","F",1.98608247595146
"30004","NKI","P",4.21621682346939
"30005","NKI","T",3.86646554188551
"30006","NKI","O",3.03438016810869
"30007","NKI","F",1.94791549118308
"30008","NKI","P",4.66418514637548
"30009","NKI","T",3.49233679250978
"30010","NKI","O",3.25213643489033
"30011","NKI","F",1.91616261773283
"30012","NKI","P",4.45295348497976
"30013","NKI","T",4.36632163130362
"30014","NKI","O",3.52781232632043
"30015","NKI","F",1.89332252614745
"30016","NKI","P",4.67574990315473
"30017","NKI","T",3.55591336166682
"30018","NKI","O",3.31706969757913
"30019","NKI","F",1.90003186309643
"30020","NKI","P",4.53094982422722
"30021","NKI","T",3.40515836456499
"30022","NKI","O",2.99949430525907
"30023","NKI","F",1.965572260176
"30024","NKI","P",4.82341172931127
"30025","NKI","T",3.90245910090013
