"","GaussianCurvature","PialVol","WhiteVol","SUBJ","hemi","ROI","AvgThickness","logAvgThickness","TotalArea","logTotalArea","ExposedArea","logExposedArea","WhiteSurfArea","logWhiteSurfArea","GMvolume","localGI","k","K","I","S","c","TotalArea_corrected","ExposedArea_corrected","localGI_corrected","logTotalArea_corrected","logExposedArea_corrected","k_corrected","K_corrected","I_corrected","S_corrected"
"4496",0,0,0,"sub-SUBJ586","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4497",0,0,0,"sub-SUBJ586","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4498",0,0,0,"sub-SUBJ586","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499",0,0,0,"sub-SUBJ586","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4500",0,0,0,"sub-SUBJ586","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4501",0,0,0,"sub-SUBJ587","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4502",0,0,0,"sub-SUBJ587","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4503",0,0,0,"sub-SUBJ587","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4504",0,0,0,"sub-SUBJ587","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4505",0,0,0,"sub-SUBJ587","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4506",0,0,0,"sub-SUBJ587","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4507",0,0,0,"sub-SUBJ587","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4508",0,0,0,"sub-SUBJ587","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4509",0,0,0,"sub-SUBJ588","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4510",0,0,0,"sub-SUBJ588","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4511",0,0,0,"sub-SUBJ588","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4512",0,0,0,"sub-SUBJ588","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4513",0,0,0,"sub-SUBJ588","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514",0,0,0,"sub-SUBJ588","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4515",0,0,0,"sub-SUBJ588","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4516",0,0,0,"sub-SUBJ588","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4517",0,0,0,"sub-SUBJ589","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4518",0,0,0,"sub-SUBJ589","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4519",0,0,0,"sub-SUBJ589","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4520",0,0,0,"sub-SUBJ589","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4521",0,0,0,"sub-SUBJ589","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4522",0,0,0,"sub-SUBJ589","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4523",0,0,0,"sub-SUBJ589","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4524",0,0,0,"sub-SUBJ589","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4525",0,0,0,"sub-SUBJ590","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4526",0,0,0,"sub-SUBJ590","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4527",0,0,0,"sub-SUBJ590","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4528",0,0,0,"sub-SUBJ590","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4529",0,0,0,"sub-SUBJ590","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4530",0,0,0,"sub-SUBJ590","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4531",0,0,0,"sub-SUBJ590","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4532",0,0,0,"sub-SUBJ590","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4533",0,0,0,"sub-SUBJ591","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4534",0,0,0,"sub-SUBJ591","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4535",0,0,0,"sub-SUBJ591","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4536",0,0,0,"sub-SUBJ591","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4537",0,0,0,"sub-SUBJ591","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4538",0,0,0,"sub-SUBJ591","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4539",0,0,0,"sub-SUBJ591","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4540",0,0,0,"sub-SUBJ591","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4541",0,0,0,"sub-SUBJ592","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4542",0,0,0,"sub-SUBJ592","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4543",0,0,0,"sub-SUBJ592","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4544",0,0,0,"sub-SUBJ592","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4545",0,0,0,"sub-SUBJ592","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4546",0,0,0,"sub-SUBJ592","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4547",0,0,0,"sub-SUBJ592","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4548",0,0,0,"sub-SUBJ592","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4549",0,0,0,"sub-SUBJ593","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4550",0,0,0,"sub-SUBJ593","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4551",0,0,0,"sub-SUBJ593","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4552",0,0,0,"sub-SUBJ593","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4553",0,0,0,"sub-SUBJ593","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4554",0,0,0,"sub-SUBJ593","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4555",0,0,0,"sub-SUBJ593","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4556",0,0,0,"sub-SUBJ593","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4557",0,0,0,"sub-SUBJ594","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4558",0,0,0,"sub-SUBJ594","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4559",0,0,0,"sub-SUBJ594","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4560",0,0,0,"sub-SUBJ594","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4561",0,0,0,"sub-SUBJ594","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4562",0,0,0,"sub-SUBJ594","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4563",0,0,0,"sub-SUBJ594","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4564",0,0,0,"sub-SUBJ594","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4565",0,0,0,"sub-SUBJ595","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4566",0,0,0,"sub-SUBJ595","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4567",0,0,0,"sub-SUBJ595","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4568",0,0,0,"sub-SUBJ595","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4569",0,0,0,"sub-SUBJ595","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4570",0,0,0,"sub-SUBJ595","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4571",0,0,0,"sub-SUBJ595","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4572",0,0,0,"sub-SUBJ595","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4573",0,0,0,"sub-SUBJ596","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4574",0,0,0,"sub-SUBJ596","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4575",0,0,0,"sub-SUBJ596","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4576",0,0,0,"sub-SUBJ596","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4577",0,0,0,"sub-SUBJ596","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4578",0,0,0,"sub-SUBJ596","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4579",0,0,0,"sub-SUBJ596","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4580",0,0,0,"sub-SUBJ596","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4581",0,0,0,"sub-SUBJ597","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4582",0,0,0,"sub-SUBJ597","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4583",0,0,0,"sub-SUBJ597","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4584",0,0,0,"sub-SUBJ597","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4585",0,0,0,"sub-SUBJ597","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4586",0,0,0,"sub-SUBJ597","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4587",0,0,0,"sub-SUBJ597","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4588",0,0,0,"sub-SUBJ597","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4589",0,0,0,"sub-SUBJ598","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4590",0,0,0,"sub-SUBJ598","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4591",0,0,0,"sub-SUBJ598","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4592",0,0,0,"sub-SUBJ598","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4593",0,0,0,"sub-SUBJ598","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4594",0,0,0,"sub-SUBJ598","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4595",0,0,0,"sub-SUBJ598","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4596",0,0,0,"sub-SUBJ598","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4597",0,0,0,"sub-SUBJ599","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4598",0,0,0,"sub-SUBJ599","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4599",0,0,0,"sub-SUBJ599","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4600",0,0,0,"sub-SUBJ599","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4601",0,0,0,"sub-SUBJ599","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4602",0,0,0,"sub-SUBJ599","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4603",0,0,0,"sub-SUBJ599","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4604",0,0,0,"sub-SUBJ599","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4605",0,0,0,"sub-SUBJ600","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4606",0,0,0,"sub-SUBJ600","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4607",0,0,0,"sub-SUBJ600","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4608",0,0,0,"sub-SUBJ600","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4609",0,0,0,"sub-SUBJ600","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4610",0,0,0,"sub-SUBJ600","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611",0,0,0,"sub-SUBJ600","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612",0,0,0,"sub-SUBJ600","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4613",0,0,0,"sub-SUBJ601","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4614",0,0,0,"sub-SUBJ601","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4615",0,0,0,"sub-SUBJ601","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4616",0,0,0,"sub-SUBJ601","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4617",0,0,0,"sub-SUBJ601","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618",0,0,0,"sub-SUBJ601","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4619",0,0,0,"sub-SUBJ601","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4620",0,0,0,"sub-SUBJ601","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4621",0,0,0,"sub-SUBJ602","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4622",0,0,0,"sub-SUBJ602","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4623",0,0,0,"sub-SUBJ602","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4624",0,0,0,"sub-SUBJ602","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625",0,0,0,"sub-SUBJ602","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4626",0,0,0,"sub-SUBJ602","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4627",0,0,0,"sub-SUBJ602","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4628",0,0,0,"sub-SUBJ602","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4629",0,0,0,"sub-SUBJ603","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
