rh.aparc.area	bankssts	caudalanteriorcingulate	caudalmiddlefrontal	cuneus	entorhinal	fusiform	inferiorparietal	inferiortemporal	isthmuscingulate	lateraloccipital	lateralorbitofrontal	lingual	medialorbitofrontal	middletemporal	parahippocampal	paracentral	parsopercularis	parsorbitalis	parstriangularis	pericalcarine	postcentral	posteriorcingulate	precentral	precuneus	rostralanteriorcingulate	rostralmiddlefrontal	superiorfrontal	superiorparietal	superiortemporal	supramarginal	frontalpole	temporalpole	transversetemporal	insula	WhiteSurfArea	BrainSegVolNotVent	eTIV
SUBJ125/SUBJ125_ses-3	775.0	531.0	1527.0	1650.0	346.0	2911.0	5336.0	2514.0	718.0	4388.0	2531.0	2851.0	1789.0	2665.0	615.0	1322.0	1317.0	829.0	1231.0	1558.0	3713.0	950.0	4749.0	3803.0	431.0	4818.0	5871.0	5991.0	3297.0	3252.0	315.0	491.0	313.0	2186.0	77576.3	979316.0	1349300.81278
SUBJ125/SUBJ125_ses-3.long.SUBJ125_tmpl	799.0	501.0	1569.0	1631.0	421.0	2823.0	5221.0	2588.0	714.0	4449.0	2506.0	2896.0	1745.0	2722.0	626.0	1382.0	1328.0	772.0	1272.0	1531.0	3626.0	877.0	4457.0	3712.0	459.0	5162.0	5910.0	5901.0	3316.0	3160.0	207.0	455.0	307.0	2155.0	77200.5	969891.0	1424423.33692
SUBJ128/SUBJ128_ses-1	858.0	782.0	2328.0	1479.0	545.0	2854.0	4901.0	3376.0	805.0	3423.0	2727.0	2711.0	2085.0	3001.0	551.0	1409.0	1410.0	815.0	1527.0	1533.0	3695.0	1208.0	5073.0	3469.0	458.0	6623.0	6670.0	4487.0	3718.0	3426.0	312.0	517.0	342.0	2821.0	81864.2	1037919.0	1492650.37953
SUBJ128/SUBJ128_ses-1.long.SUBJ128_tmpl	826.0	729.0	2257.0	1465.0	544.0	2859.0	4790.0	3180.0	831.0	3444.0	2927.0	2669.0	2074.0	2969.0	541.0	1397.0	1416.0	763.0	1456.0	1540.0	3572.0	1142.0	4940.0	3367.0	431.0	6416.0	6755.0	4404.0	3664.0	3313.0	271.0	554.0	344.0	2456.0	80230.0	1032833.0	1496853.86462
SUBJ128/SUBJ128_ses-2	909.0	797.0	2324.0	1429.0	501.0	2835.0	5020.0	3352.0	815.0	3537.0	2960.0	2635.0	2066.0	2984.0	552.0	1390.0	1471.0	823.0	1444.0	1524.0	3733.0	1236.0	5198.0	3451.0	461.0	6750.0	6659.0	4512.0	3749.0	3415.0	302.0	525.0	339.0	2429.0	82121.4	1038105.0	1508311.09138
SUBJ128/SUBJ128_ses-2.long.SUBJ128_tmpl	842.0	738.0	2294.0	1467.0	555.0	2854.0	4769.0	3182.0	823.0	3467.0	2884.0	2626.0	2044.0	2973.0	542.0	1396.0	1416.0	780.0	1476.0	1507.0	3618.0	1147.0	5053.0	3357.0	432.0	6518.0	6793.0	4409.0	3659.0	3256.0	286.0	520.0	342.0	2424.0	80448.5	1023538.0	1496853.86462
SUBJ128/SUBJ128_ses-3	881.0	783.0	2299.0	1435.0	457.0	2996.0	4821.0	2972.0	831.0	3394.0	2638.0	2729.0	2012.0	2813.0	551.0	1385.0	1396.0	800.0	1487.0	1568.0	3769.0	1223.0	5012.0	3495.0	462.0	6059.0	6818.0	4444.0	3584.0	3415.0	288.0	491.0	370.0	2402.0	80077.5	1030541.0	1395121.10716
SUBJ128/SUBJ128_ses-3.long.SUBJ128_tmpl	824.0	723.0	2258.0	1496.0	546.0	2869.0	4758.0	3117.0	816.0	3364.0	2945.0	2748.0	2072.0	2989.0	542.0	1388.0	1417.0	741.0	1496.0	1534.0	3658.0	1148.0	5059.0	3394.0	455.0	6089.0	6706.0	4363.0	3708.0	3295.0	229.0	438.0	354.0	2499.0	80036.3	1020765.0	1496853.86462
SUBJ129/SUBJ129_ses-1	748.0	464.0	1950.0	1144.0	408.0	2617.0	4813.0	3434.0	757.0	3957.0	2293.0	2185.0	1610.0	3348.0	511.0	1343.0	1007.0	620.0	1379.0	1019.0	3749.0	933.0	5057.0	3362.0	542.0	5253.0	6013.0	4747.0	3465.0	3708.0	266.0	505.0	310.0	2217.0	75666.6	998056.0	1321249.875
SUBJ129/SUBJ129_ses-1.long.SUBJ129_tmpl	699.0	469.0	1887.0	1078.0	415.0	2630.0	4789.0	3305.0	715.0	3818.0	2289.0	2112.0	1603.0	3253.0	530.0	1256.0	1055.0	601.0	1297.0	1026.0	3690.0	954.0	4819.0	3316.0	534.0	4938.0	5855.0	4652.0	3428.0	3553.0	276.0	513.0	292.0	2036.0	73683.9	987071.0	1327694.52926
SUBJ129/SUBJ129_ses-2	715.0	483.0	1965.0	1110.0	412.0	2703.0	4912.0	3506.0	736.0	4027.0	2244.0	2224.0	1485.0	3396.0	549.0	1342.0	1006.0	632.0	1384.0	1027.0	3712.0	876.0	4893.0	3344.0	487.0	5148.0	6074.0	4587.0	3365.0	3573.0	270.0	547.0	309.0	1906.0	74946.2	990980.0	1309034.17684
SUBJ129/SUBJ129_ses-2.long.SUBJ129_tmpl	699.0	471.0	1875.0	1102.0	406.0	2651.0	4842.0	3362.0	758.0	3758.0	2240.0	2169.0	1499.0	3270.0	544.0	1269.0	1060.0	589.0	1291.0	1011.0	3639.0	974.0	4704.0	3324.0	527.0	4894.0	5912.0	4556.0	3430.0	3594.0	283.0	505.0	296.0	1946.0	73445.7	982693.0	1327694.52926
SUBJ129/SUBJ129_ses-3	727.0	499.0	1825.0	1168.0	394.0	2612.0	4606.0	3072.0	778.0	3677.0	2111.0	2281.0	1694.0	3053.0	538.0	1453.0	1049.0	671.0	1282.0	1089.0	3696.0	989.0	5027.0	3539.0	589.0	4798.0	6110.0	4649.0	3471.0	3562.0	262.0	464.0	321.0	1958.0	74010.4	993067.0	1285458.29184
SUBJ129/SUBJ129_ses-3.long.SUBJ129_tmpl	707.0	461.0	1912.0	1156.0	385.0	2622.0	4675.0	3147.0	755.0	3574.0	2239.0	2176.0	1604.0	3210.0	540.0	1335.0	1077.0	625.0	1286.0	1012.0	3735.0	983.0	4884.0	3398.0	542.0	4860.0	5930.0	4496.0	3420.0	3570.0	212.0	432.0	305.0	1969.0	73233.8	983241.0	1327694.52926
SUBJ130/SUBJ130_ses-1	959.0	744.0	2195.0	1318.0	576.0	2881.0	5160.0	3518.0	755.0	4516.0	2649.0	2564.0	1714.0	3330.0	583.0	1520.0	1159.0	684.0	1212.0	1240.0	3831.0	1145.0	4483.0	3763.0	549.0	5726.0	6397.0	4831.0	3618.0	3397.0	267.0	610.0	338.0	2837.0	81054.8	1058497.0	1481813.80664
SUBJ130/SUBJ130_ses-1.long.SUBJ130_tmpl	938.0	733.0	2137.0	1282.0	523.0	2877.0	5091.0	3379.0	721.0	4477.0	2520.0	2486.0	1750.0	3303.0	596.0	1472.0	1177.0	660.0	1259.0	1260.0	3821.0	1219.0	4465.0	3717.0	536.0	5336.0	6181.0	4905.0	3515.0	3376.0	222.0	526.0	333.0	2811.0	79603.8	1050597.0	1475386.79504
SUBJ130/SUBJ130_ses-2	992.0	758.0	2289.0	1290.0	506.0	2897.0	5089.0	3562.0	720.0	4587.0	2634.0	2566.0	1762.0	3431.0	592.0	1497.0	1206.0	719.0	1253.0	1203.0	3774.0	1178.0	4569.0	3675.0	531.0	5642.0	6313.0	4943.0	3580.0	3307.0	229.0	639.0	367.0	2702.0	81000.5	1040085.0	1464318.29261
SUBJ130/SUBJ130_ses-2.long.SUBJ130_tmpl	933.0	714.0	2125.0	1279.0	506.0	2880.0	4967.0	3423.0	721.0	4602.0	2542.0	2495.0	1704.0	3320.0	575.0	1469.0	1153.0	696.0	1278.0	1238.0	3779.0	1180.0	4487.0	3628.0	529.0	5447.0	6190.0	4845.0	3515.0	3313.0	227.0	543.0	326.0	2752.0	79367.5	1033527.0	1475386.79504
SUBJ130/SUBJ130_ses-3	953.0	748.0	2059.0	1385.0	574.0	2918.0	5123.0	3192.0	723.0	4499.0	2841.0	2780.0	1831.0	3119.0	604.0	1552.0	1180.0	665.0	1272.0	1341.0	3840.0	1209.0	4519.0	3853.0	540.0	5399.0	6301.0	4919.0	3586.0	3403.0	285.0	531.0	344.0	2287.0	80368.3	1049838.0	1422186.66673
SUBJ130/SUBJ130_ses-3.long.SUBJ130_tmpl	926.0	727.0	2203.0	1399.0	467.0	2843.0	5041.0	3291.0	726.0	4506.0	2499.0	2704.0	1696.0	3300.0	572.0	1526.0	1184.0	648.0	1285.0	1346.0	3896.0	1194.0	4492.0	3759.0	524.0	5226.0	6243.0	4924.0	3607.0	3386.0	181.0	506.0	320.0	2712.0	79859.7	1048870.0	1475386.79504
SUBJ132/SUBJ132_ses-1	1004.0	863.0	2935.0	1539.0	484.0	3827.0	6847.0	3196.0	803.0	4974.0	3040.0	2869.0	2084.0	3309.0	774.0	1764.0	1365.0	776.0	1552.0	1456.0	4629.0	1263.0	5805.0	5054.0	955.0	8081.0	8714.0	7388.0	4091.0	3684.0	312.0	447.0	321.0	2756.0	98941.5	1243569.0	1971793.90105
SUBJ132/SUBJ132_ses-1.long.SUBJ132_tmpl	1006.0	855.0	2754.0	1557.0	526.0	3658.0	6811.0	3101.0	913.0	4945.0	3158.0	3011.0	2261.0	3164.0	692.0	1731.0	1310.0	746.0	1505.0	1488.0	4575.0	1289.0	5983.0	5029.0	925.0	7769.0	8265.0	7245.0	4111.0	3651.0	322.0	426.0	360.0	2644.0	97782.1	1231972.0	1978319.88677
SUBJ132/SUBJ132_ses-2	1018.0	790.0	2817.0	1520.0	514.0	3835.0	6773.0	3238.0	840.0	4909.0	3012.0	2782.0	2207.0	3176.0	798.0	1770.0	1301.0	794.0	1513.0	1457.0	4600.0	1215.0	5832.0	4926.0	829.0	7872.0	8399.0	7319.0	4036.0	3544.0	336.0	438.0	364.0	2671.0	97441.9	1224001.0	1978017.21552
SUBJ132/SUBJ132_ses-2.long.SUBJ132_tmpl	976.0	830.0	2711.0	1546.0	511.0	3619.0	6708.0	3114.0	909.0	4862.0	3078.0	2953.0	2155.0	3145.0	672.0	1736.0	1286.0	749.0	1491.0	1473.0	4584.0	1263.0	5921.0	4981.0	907.0	7689.0	8265.0	7154.0	4019.0	3629.0	330.0	416.0	350.0	2578.0	96596.5	1214029.0	1978319.88677
SUBJ132/SUBJ132_ses-3	1028.0	779.0	2631.0	1579.0	578.0	3749.0	6739.0	3143.0	783.0	4970.0	2992.0	3047.0	2131.0	3053.0	666.0	1809.0	1258.0	766.0	1480.0	1512.0	4589.0	1223.0	5793.0	4898.0	939.0	7825.0	8193.0	7552.0	4011.0	3478.0	311.0	403.0	339.0	2673.0	96921.0	1215940.0	1990997.39659
SUBJ132/SUBJ132_ses-3.long.SUBJ132_tmpl	973.0	796.0	2688.0	1555.0	527.0	3554.0	6612.0	3086.0	887.0	4871.0	3043.0	2973.0	2185.0	3092.0	665.0	1765.0	1272.0	742.0	1467.0	1486.0	4545.0	1259.0	5911.0	4886.0	920.0	7510.0	8147.0	7296.0	3999.0	3560.0	330.0	414.0	332.0	2593.0	95940.3	1195565.0	1978319.88677
SUBJ133/SUBJ133_ses-1	968.0	871.0	2900.0	1755.0	417.0	3155.0	6142.0	3249.0	1042.0	5561.0	3142.0	3611.0	2105.0	3692.0	547.0	1725.0	1501.0	798.0	1515.0	1703.0	4949.0	1251.0	5563.0	4429.0	644.0	7064.0	7729.0	6095.0	3732.0	4004.0	347.0	431.0	311.0	2351.0	95299.4	1177614.0	1771634.77821
SUBJ133/SUBJ133_ses-1.long.SUBJ133_tmpl	905.0	816.0	2863.0	1647.0	365.0	2971.0	5748.0	3145.0	984.0	5164.0	2806.0	3426.0	2027.0	3602.0	591.0	1596.0	1478.0	810.0	1521.0	1665.0	4785.0	1216.0	5506.0	4264.0	647.0	6599.0	7599.0	5835.0	3579.0	3912.0	386.0	450.0	328.0	2292.0	91529.0	1147738.0	1765605.9254
SUBJ133/SUBJ133_ses-2	935.0	809.0	2828.0	1662.0	347.0	3164.0	6262.0	3214.0	971.0	5312.0	2694.0	3579.0	1996.0	3627.0	562.0	1678.0	1444.0	765.0	1528.0	1626.0	4866.0	1209.0	5350.0	4387.0	630.0	6749.0	7544.0	6025.0	3713.0	4002.0	347.0	465.0	297.0	2710.0	93287.8	1158896.0	1747835.41457
SUBJ133/SUBJ133_ses-2.long.SUBJ133_tmpl	910.0	838.0	2839.0	1584.0	342.0	2995.0	5850.0	3149.0	963.0	5206.0	2698.0	3447.0	2167.0	3582.0	586.0	1606.0	1475.0	766.0	1513.0	1638.0	4725.0	1244.0	5331.0	4263.0	646.0	6489.0	7409.0	5871.0	3536.0	3899.0	343.0	466.0	314.0	2283.0	90975.5	1143460.0	1765605.9254
SUBJ133/SUBJ133_ses-3	957.0	836.0	2928.0	1644.0	396.0	3050.0	6011.0	3176.0	986.0	5242.0	2791.0	3417.0	2017.0	3569.0	587.0	1623.0	1520.0	751.0	1557.0	1629.0	4795.0	1203.0	5331.0	4325.0	683.0	6692.0	7550.0	5957.0	3685.0	3946.0	322.0	439.0	320.0	2733.0	92545.4	1142909.0	1770853.61449
SUBJ133/SUBJ133_ses-3.long.SUBJ133_tmpl	913.0	820.0	2833.0	1547.0	323.0	2878.0	5697.0	3083.0	975.0	5012.0	2771.0	3281.0	2158.0	3501.0	595.0	1535.0	1477.0	746.0	1488.0	1636.0	4600.0	1211.0	5138.0	4186.0	628.0	6472.0	7345.0	5689.0	3494.0	3875.0	344.0	452.0	320.0	2321.0	89345.8	1113664.0	1765605.9254
SUBJ133/SUBJ133_ses-4	879.0	841.0	2852.0	1582.0	362.0	2961.0	5819.0	3108.0	1029.0	5049.0	2961.0	3380.0	2057.0	3476.0	595.0	1563.0	1489.0	753.0	1426.0	1626.0	4728.0	1230.0	5298.0	4318.0	595.0	6465.0	7367.0	5784.0	3675.0	3832.0	351.0	408.0	297.0	2359.0	90512.9	1127856.0	1788892.65804
SUBJ133/SUBJ133_ses-4.long.SUBJ133_tmpl	894.0	836.0	2759.0	1587.0	361.0	2858.0	5606.0	3030.0	972.0	5006.0	2710.0	3332.0	2217.0	3438.0	563.0	1587.0	1476.0	750.0	1483.0	1652.0	4637.0	1228.0	5108.0	4237.0	623.0	6330.0	7363.0	5611.0	3439.0	3810.0	330.0	436.0	304.0	2262.0	88824.5	1116885.0	1765605.9254
SUBJ134/SUBJ134_ses-1	910.0	702.0	1848.0	1512.0	332.0	2970.0	4936.0	3313.0	841.0	5718.0	2670.0	2683.0	1827.0	3534.0	671.0	1592.0	1365.0	936.0	1756.0	1382.0	4003.0	1211.0	5217.0	3490.0	661.0	6514.0	6307.0	4823.0	3601.0	3336.0	280.0	443.0	305.0	2304.0	83891.5	1093604.0	1536925.86533
SUBJ134/SUBJ134_ses-1.long.SUBJ134_tmpl	907.0	714.0	1774.0	1456.0	330.0	2993.0	4823.0	3158.0	811.0	5411.0	2611.0	2745.0	1794.0	3488.0	677.0	1582.0	1354.0	877.0	1752.0	1381.0	3893.0	1204.0	5162.0	3391.0	633.0	6367.0	6148.0	4706.0	3553.0	3311.0	294.0	446.0	305.0	2252.0	82304.5	1083630.0	1544184.05599
SUBJ134/SUBJ134_ses-2	936.0	728.0	1792.0	1450.0	329.0	2971.0	4825.0	3301.0	799.0	5534.0	2584.0	2710.0	1735.0	3512.0	664.0	1545.0	1316.0	910.0	1742.0	1407.0	3920.0	1192.0	5147.0	3411.0	663.0	6509.0	6288.0	4749.0	3593.0	3354.0	275.0	430.0	309.0	2300.0	82924.8	1088842.0	1537697.97929
SUBJ134/SUBJ134_ses-2.long.SUBJ134_tmpl	917.0	704.0	1796.0	1438.0	312.0	2964.0	4819.0	3217.0	823.0	5430.0	2569.0	2736.0	1735.0	3513.0	670.0	1554.0	1369.0	891.0	1746.0	1377.0	3889.0	1174.0	5143.0	3416.0	616.0	6360.0	6191.0	4686.0	3526.0	3341.0	277.0	491.0	303.0	2273.0	82263.8	1087523.0	1544184.05599
SUBJ134/SUBJ134_ses-3	923.0	695.0	1771.0	1431.0	302.0	2856.0	4749.0	3183.0	823.0	5289.0	2525.0	2694.0	1651.0	3466.0	644.0	1521.0	1348.0	898.0	1692.0	1383.0	3992.0	1211.0	5229.0	3462.0	640.0	6567.0	6241.0	4695.0	3577.0	3321.0	265.0	397.0	297.0	2315.0	82019.5	1088254.0	1560389.27444
SUBJ134/SUBJ134_ses-3.long.SUBJ134_tmpl	915.0	690.0	1801.0	1420.0	315.0	2903.0	4771.0	3158.0	817.0	5270.0	2592.0	2731.0	1742.0	3472.0	669.0	1555.0	1376.0	884.0	1747.0	1367.0	3892.0	1175.0	5113.0	3431.0	623.0	6359.0	6190.0	4671.0	3502.0	3301.0	299.0	413.0	305.0	2282.0	81753.6	1082019.0	1544184.05599
SUBJ135/SUBJ135_ses-1	1019.0	782.0	1793.0	1577.0	492.0	3385.0	5907.0	3075.0	880.0	4511.0	2654.0	2551.0	1911.0	3247.0	589.0	1489.0	1280.0	773.0	1378.0	1314.0	3789.0	1142.0	4743.0	3966.0	423.0	5536.0	5888.0	4997.0	3869.0	3638.0	317.0	483.0	341.0	2230.0	81965.0	999332.0	1537554.02585
SUBJ135/SUBJ135_ses-1.long.SUBJ135_tmpl	976.0	776.0	1769.0	1529.0	447.0	3305.0	5437.0	2825.0	899.0	4401.0	2735.0	2540.0	1894.0	3127.0	576.0	1467.0	1289.0	797.0	1353.0	1344.0	3658.0	1182.0	4502.0	3959.0	408.0	5463.0	5830.0	4975.0	3769.0	3648.0	369.0	448.0	335.0	2201.0	80234.1	984202.0	1541878.27619
SUBJ135/SUBJ135_ses-2	981.0	824.0	1807.0	1526.0	396.0	3293.0	5636.0	2947.0	865.0	4477.0	2797.0	2515.0	1780.0	3139.0	603.0	1468.0	1243.0	799.0	1390.0	1289.0	3808.0	1187.0	4810.0	4006.0	385.0	5601.0	5856.0	4922.0	3811.0	3589.0	328.0	413.0	361.0	2211.0	81065.6	983048.0	1545061.2026
SUBJ135/SUBJ135_ses-2.long.SUBJ135_tmpl	978.0	786.0	1788.0	1536.0	427.0	3273.0	5456.0	2807.0	873.0	4475.0	2802.0	2459.0	1906.0	3113.0	574.0	1436.0	1266.0	808.0	1354.0	1349.0	3662.0	1167.0	4514.0	3934.0	412.0	5560.0	5834.0	4980.0	3768.0	3556.0	362.0	428.0	331.0	2199.0	80172.9	976774.0	1541878.27619
SUBJ135/SUBJ135_ses-3	955.0	763.0	1683.0	1548.0	324.0	3020.0	5322.0	2581.0	742.0	4225.0	2467.0	2662.0	1921.0	2964.0	571.0	1513.0	1255.0	845.0	1347.0	1399.0	3699.0	946.0	4585.0	4029.0	367.0	4919.0	5748.0	4811.0	3756.0	3549.0	343.0	451.0	322.0	2215.0	77827.7	975225.0	1408771.03624
SUBJ135/SUBJ135_ses-3.long.SUBJ135_tmpl	977.0	792.0	1786.0	1585.0	389.0	3194.0	5302.0	2725.0	901.0	4237.0	2569.0	2605.0	1890.0	3028.0	579.0	1478.0	1272.0	703.0	1352.0	1395.0	3770.0	1165.0	4574.0	4005.0	412.0	5228.0	5785.0	4878.0	3742.0	3595.0	303.0	370.0	337.0	2225.0	79148.0	978948.0	1541878.27619
SUBJ136/SUBJ136_ses-1	792.0	372.0	1866.0	1209.0	554.0	2511.0	4487.0	2819.0	557.0	4494.0	1809.0	2598.0	1208.0	2724.0	545.0	1313.0	1047.0	658.0	1138.0	1340.0	3193.0	784.0	4304.0	3272.0	308.0	4873.0	5414.0	5201.0	3203.0	2740.0	249.0	504.0	258.0	2778.0	71120.1	851531.0	1365221.81121
SUBJ136/SUBJ136_ses-1.long.SUBJ136_tmpl	774.0	348.0	1871.0	1246.0	430.0	2377.0	4405.0	2750.0	528.0	4485.0	2076.0	2571.0	1578.0	2661.0	546.0	1236.0	1027.0	583.0	1090.0	1302.0	3197.0	798.0	4214.0	3288.0	309.0	4809.0	5432.0	5018.0	3136.0	2777.0	300.0	562.0	251.0	2540.0	70509.0	847364.0	1371873.88859
SUBJ136/SUBJ136_ses-2	709.0	374.0	1905.0	1152.0	444.0	2533.0	4343.0	2898.0	528.0	4352.0	1980.0	2587.0	1459.0	2711.0	576.0	1291.0	1024.0	624.0	1140.0	1343.0	3157.0	778.0	4258.0	3238.0	389.0	4737.0	5433.0	5072.0	3218.0	2800.0	239.0	487.0	268.0	2466.0	70499.6	835518.0	1375377.42332
SUBJ136/SUBJ136_ses-2.long.SUBJ136_tmpl	761.0	368.0	1836.0	1202.0	399.0	2386.0	4342.0	2741.0	544.0	4378.0	1981.0	2448.0	1594.0	2644.0	536.0	1233.0	1033.0	576.0	1080.0	1283.0	3161.0	789.0	4192.0	3259.0	318.0	4762.0	5408.0	4971.0	3075.0	2746.0	263.0	530.0	251.0	2516.0	69605.1	832039.0	1371873.88859
SUBJ137/SUBJ137_ses-1	876.0	647.0	1741.0	1383.0	445.0	2657.0	5101.0	2997.0	944.0	4836.0	2549.0	3227.0	1606.0	3186.0	602.0	1245.0	1120.0	733.0	1261.0	1566.0	3203.0	1058.0	4247.0	3632.0	562.0	5247.0	6283.0	5337.0	2996.0	3423.0	259.0	457.0	258.0	2105.0	77785.2	976332.0	1528724.43474
SUBJ137/SUBJ137_ses-1.long.SUBJ137_tmpl	824.0	686.0	1703.0	1355.0	436.0	2772.0	5106.0	2904.0	944.0	4830.0	2529.0	3271.0	1552.0	3037.0	626.0	1225.0	1131.0	729.0	1263.0	1552.0	3108.0	1089.0	4161.0	3594.0	561.0	4974.0	6336.0	5257.0	2983.0	3381.0	272.0	477.0	248.0	2211.0	77121.3	972172.0	1527984.0196
SUBJ137/SUBJ137_ses-2	847.0	579.0	1700.0	1433.0	447.0	2693.0	5200.0	2937.0	857.0	4882.0	2493.0	3248.0	1534.0	3124.0	620.0	1245.0	1140.0	732.0	1249.0	1528.0	3195.0	1100.0	4263.0	3563.0	568.0	5136.0	6203.0	5214.0	3015.0	3428.0	237.0	493.0	276.0	2119.0	77275.1	963389.0	1532967.16899
SUBJ137/SUBJ137_ses-2.long.SUBJ137_tmpl	821.0	644.0	1687.0	1390.0	430.0	2774.0	5059.0	2872.0	902.0	4867.0	2434.0	3245.0	1527.0	2993.0	610.0	1270.0	1139.0	713.0	1221.0	1560.0	3148.0	1094.0	4181.0	3534.0	533.0	4942.0	6291.0	5341.0	2965.0	3382.0	260.0	525.0	250.0	2205.0	76807.2	959783.0	1527984.0196
SUBJ137/SUBJ137_ses-3	849.0	595.0	1643.0	1428.0	419.0	2926.0	5053.0	2903.0	877.0	4778.0	2411.0	3725.0	1640.0	2914.0	639.0	1229.0	1090.0	708.0	1277.0	1574.0	3186.0	1133.0	4116.0	3797.0	534.0	4583.0	6025.0	5407.0	2979.0	3477.0	334.0	459.0	241.0	2144.0	77088.6	974051.0	1373332.06183
SUBJ137/SUBJ137_ses-3.long.SUBJ137_tmpl	831.0	639.0	1730.0	1465.0	421.0	2786.0	5133.0	2867.0	944.0	4584.0	2444.0	3404.0	1518.0	3029.0	608.0	1215.0	1145.0	734.0	1272.0	1652.0	3184.0	1090.0	4226.0	3638.0	530.0	4697.0	6262.0	5354.0	2998.0	3428.0	190.0	433.0	245.0	2253.0	76948.5	976932.0	1527984.0196
SUBJ138/SUBJ138_ses-1	813.0	853.0	2258.0	2077.0	288.0	3155.0	5909.0	3288.0	951.0	4506.0	2503.0	3215.0	1916.0	3905.0	677.0	1375.0	1312.0	727.0	1357.0	1589.0	4121.0	1276.0	4431.0	3669.0	665.0	7004.0	6533.0	6251.0	4288.0	4548.0	322.0	483.0	336.0	2894.0	89492.6	1174294.0	1695466.98637
SUBJ138/SUBJ138_ses-1.long.SUBJ138_tmpl	774.0	868.0	2190.0	1844.0	320.0	2959.0	5679.0	3074.0	925.0	4784.0	2443.0	3037.0	1960.0	3616.0	626.0	1334.0	1335.0	853.0	1500.0	1552.0	3984.0	1173.0	4388.0	3558.0	609.0	6711.0	6466.0	6126.0	4117.0	4492.0	396.0	624.0	328.0	2612.0	87256.3	1158503.0	1691059.75913
SUBJ138/SUBJ138_ses-2	770.0	671.0	2164.0	1394.0	418.0	2663.0	4982.0	2766.0	766.0	4749.0	2510.0	2579.0	1544.0	2801.0	550.0	1235.0	1357.0	729.0	1386.0	1502.0	3542.0	1171.0	4961.0	3535.0	530.0	5114.0	6647.0	5561.0	2949.0	2746.0	223.0	422.0	274.0	1905.0	77107.0	1032897.0	1412645.54558
SUBJ138/SUBJ138_ses-2.long.SUBJ138_tmpl	652.0	935.0	1683.0	1167.0	233.0	2033.0	4343.0	1763.0	867.0	3173.0	2096.0	2151.0	1272.0	2017.0	1283.0	1095.0	1009.0	450.0	1241.0	844.0	2789.0	1322.0	3879.0	3075.0	585.0	4922.0	5216.0	4610.0	2823.0	3809.0	186.0	251.0	230.0	3384.0	67294.1	934696.0	1691059.75913
SUBJ138/SUBJ138_ses-3	868.0	867.0	2197.0	2105.0	264.0	3091.0	6091.0	3394.0	1002.0	4670.0	2478.0	3213.0	1854.0	3888.0	704.0	1419.0	1528.0	728.0	1416.0	1582.0	3972.0	1192.0	4207.0	3632.0	667.0	7047.0	6334.0	6314.0	4341.0	4478.0	316.0	506.0	338.0	2895.0	89538.0	1171403.0	1698140.36529
SUBJ138/SUBJ138_ses-3.long.SUBJ138_tmpl	801.0	881.0	2182.0	1855.0	304.0	2994.0	5761.0	3057.0	970.0	4820.0	2397.0	3095.0	1959.0	3615.0	638.0	1347.0	1327.0	840.0	1510.0	1611.0	3981.0	1151.0	4350.0	3576.0	628.0	6679.0	6429.0	6185.0	4113.0	4474.0	398.0	621.0	328.0	2387.0	87262.7	1160813.0	1691059.75913
SUBJ138/SUBJ138_ses-4	781.0	739.0	1929.0	1832.0	229.0	2757.0	5092.0	2771.0	858.0	4172.0	2201.0	2865.0	1671.0	3287.0	631.0	1263.0	1361.0	692.0	1256.0	1328.0	3650.0	1080.0	3942.0	3287.0	517.0	6175.0	5754.0	5474.0	3653.0	4108.0	278.0	409.0	282.0	2473.0	78794.1	1001403.0	1491499.49268
SUBJ138/SUBJ138_ses-4.long.SUBJ138_tmpl	717.0	1048.0	2165.0	2036.0	317.0	2817.0	5018.0	2710.0	936.0	4662.0	2787.0	3200.0	1819.0	3083.0	611.0	1275.0	1260.0	663.0	1758.0	1550.0	3736.0	1060.0	4267.0	3597.0	960.0	6994.0	6017.0	5616.0	3758.0	4162.0	252.0	314.0	298.0	2768.0	84229.9	1024992.0	1691059.75913
SUBJ139/SUBJ139_ses-1	708.0	529.0	1638.0	1550.0	383.0	2427.0	4202.0	3687.0	905.0	5225.0	2406.0	2355.0	1611.0	3149.0	506.0	1189.0	1120.0	687.0	1397.0	1257.0	3699.0	1056.0	4144.0	3535.0	384.0	4806.0	5909.0	5047.0	3122.0	2986.0	264.0	489.0	284.0	2286.0	74902.6	954853.0	1470644.26235
SUBJ139/SUBJ139_ses-1.long.SUBJ139_tmpl	729.0	541.0	1584.0	1529.0	374.0	2434.0	4108.0	3563.0	916.0	5259.0	2370.0	2336.0	1573.0	3152.0	497.0	1151.0	1075.0	735.0	1370.0	1249.0	3650.0	1033.0	4113.0	3530.0	433.0	4725.0	5800.0	4998.0	3087.0	2901.0	261.0	461.0	278.0	2219.0	74028.2	947628.0	1460571.47979
SUBJ139/SUBJ139_ses-2	758.0	554.0	1567.0	1589.0	386.0	2479.0	4231.0	3651.0	857.0	5287.0	2601.0	2491.0	1723.0	3204.0	506.0	1194.0	1111.0	654.0	1362.0	1272.0	3679.0	1032.0	4144.0	3557.0	407.0	4884.0	5856.0	5034.0	3109.0	2981.0	243.0	478.0	282.0	2070.0	75226.8	960144.0	1457471.22577
